Date,Currency,Exchange
2017-01-05,GBP,0.8136
2017-01-06,USD,1.0
2017-01-06,CAD,1.3258
2017-01-06,AUD,1.363
2017-01-06,EUR,0.9444
2017-01-06,GBP,0.8088
2017-01-07,USD,1.0
2017-01-07,CAD,1.3258
2017-01-07,AUD,1.363
2017-01-07,EUR,0.9444
2017-01-07,GBP,0.8088
2017-01-08,USD,1.0
2017-01-08,CAD,1.3258
2017-01-08,AUD,1.363
2017-01-08,EUR,0.9444
2017-01-08,GBP,0.8088
2017-01-09,USD,1.0
2017-01-09,CAD,1.3269
2017-01-09,AUD,1.3653
2017-01-09,EUR,0.9509
2017-01-09,GBP,0.8241
2017-01-10,USD,1.0
2017-01-10,CAD,1.3241
2017-01-10,AUD,1.3627
2017-01-10,EUR,0.9463
2017-01-10,GBP,0.8228
2017-01-11,USD,1.0
2017-01-11,CAD,1.3252
2017-01-11,AUD,1.3559
2017-01-11,EUR,0.9521
2017-01-11,GBP,0.8257
2017-01-12,USD,1.0
2017-01-12,CAD,1.3057
2017-01-12,AUD,1.3302
2017-01-12,EUR,0.9364
2017-01-12,GBP,0.8132
2017-01-13,USD,1.0
2017-01-13,CAD,1.3141
2017-01-13,AUD,1.3343
2017-01-13,EUR,0.938
2017-01-13,GBP,0.8212
2017-01-14,USD,1.0
2017-01-14,CAD,1.3141
2017-01-14,AUD,1.3343
2017-01-14,EUR,0.938
2017-01-14,GBP,0.8212
2017-01-15,USD,1.0
2017-01-15,CAD,1.3141
2017-01-15,AUD,1.3343
2017-01-15,EUR,0.938
2017-01-15,GBP,0.8212
2017-01-16,USD,1.0
2017-01-16,CAD,1.3146
2017-01-16,AUD,1.3377
2017-01-16,EUR,0.9439
2017-01-16,GBP,0.8288
2017-01-17,USD,1.0
2017-01-17,CAD,1.306
2017-01-17,AUD,1.3255
2017-01-17,EUR,0.936
2017-01-17,GBP,0.8123
2017-01-18,USD,1.0
2017-01-18,CAD,1.3115
2017-01-18,AUD,1.3248
2017-01-18,EUR,0.9377
2017-01-18,GBP,0.8143
2017-01-19,USD,1.0
2017-01-19,CAD,1.3282
2017-01-19,AUD,1.3229
2017-01-19,EUR,0.9374
2017-01-19,GBP,0.8114
2017-01-20,USD,1.0
2017-01-20,CAD,1.3372
2017-01-20,AUD,1.3276
2017-01-20,EUR,0.9406
2017-01-20,GBP,0.8145
2017-01-21,USD,1.0
2017-01-21,CAD,1.3372
2017-01-21,AUD,1.3276
2017-01-21,EUR,0.9406
2017-01-21,GBP,0.8145
2017-01-22,USD,1.0
2017-01-22,CAD,1.3372
2017-01-22,AUD,1.3276
2017-01-22,EUR,0.9406
2017-01-22,GBP,0.8145
2017-01-23,USD,1.0
2017-01-23,CAD,1.3314
2017-01-23,AUD,1.3212
2017-01-23,EUR,0.9333
2017-01-23,GBP,0.804
2017-01-24,USD,1.0
2017-01-24,CAD,1.3274
2017-01-24,AUD,1.321
2017-01-24,EUR,0.9304
2017-01-24,GBP,0.8034
2017-01-25,USD,1.0
2017-01-25,CAD,1.3097
2017-01-25,AUD,1.323
2017-01-25,EUR,0.9308
2017-01-25,GBP,0.7942
2017-01-26,USD,1.0
2017-01-26,CAD,1.3129
2017-01-26,AUD,1.3276
2017-01-26,EUR,0.9346
2017-01-26,GBP,0.7957
2017-01-27,USD,1.0
2017-01-27,CAD,1.3119
2017-01-27,AUD,1.3266
2017-01-27,EUR,0.9362
2017-01-27,GBP,0.7974
2017-01-28,USD,1.0
2017-01-28,CAD,1.3119
2017-01-28,AUD,1.3266
2017-01-28,EUR,0.9362
2017-01-28,GBP,0.7974
2017-01-29,USD,1.0
2017-01-29,CAD,1.3119
2017-01-29,AUD,1.3266
2017-01-29,EUR,0.9362
2017-01-29,GBP,0.7974
2017-01-30,USD,1.0
2017-01-30,CAD,1.3154
2017-01-30,AUD,1.3273
2017-01-30,EUR,0.9407
2017-01-30,GBP,0.799
2017-01-31,USD,1.0
2017-01-31,CAD,1.3069
2017-01-31,AUD,1.3201
2017-01-31,EUR,0.9298
2017-01-31,GBP,0.8006
2017-02-01,USD,1.0
2017-02-01,CAD,1.3065
2017-02-01,AUD,1.3184
2017-02-01,EUR,0.9268
2017-02-01,GBP,0.7916
2017-02-02,USD,1.0
2017-02-02,CAD,1.3
2017-02-02,AUD,1.3009
2017-02-02,EUR,0.9252
2017-02-02,GBP,0.7963
2017-02-03,USD,1.0
2017-02-03,CAD,1.3056
2017-02-03,AUD,1.3087
2017-02-03,EUR,0.931
2017-02-03,GBP,0.8008
2017-02-04,USD,1.0
2017-02-04,CAD,1.3056
2017-02-04,AUD,1.3087
2017-02-04,EUR,0.931
2017-02-04,GBP,0.8008
2017-02-05,USD,1.0
2017-02-05,CAD,1.3056
2017-02-05,AUD,1.3087
2017-02-05,EUR,0.931
2017-02-05,GBP,0.8008
2017-02-06,USD,1.0
2017-02-06,CAD,1.3057
2017-02-06,AUD,1.3075
2017-02-06,EUR,0.9335
2017-02-06,GBP,0.8024
2017-02-07,USD,1.0
2017-02-07,CAD,1.3182
2017-02-07,AUD,1.3128
2017-02-07,EUR,0.9368
2017-02-07,GBP,0.8087
2017-02-08,USD,1.0
2017-02-08,CAD,1.3146
2017-02-08,AUD,1.309
2017-02-08,EUR,0.9376
2017-02-08,GBP,0.8
2017-02-09,USD,1.0
2017-02-09,CAD,1.3109
2017-02-09,AUD,1.3061
2017-02-09,EUR,0.9353
2017-02-09,GBP,0.7958
2017-02-10,USD,1.0
2017-02-10,CAD,1.3139
2017-02-10,AUD,1.3082
2017-02-10,EUR,0.9408
2017-02-10,GBP,0.8024
2017-02-11,USD,1.0
2017-02-11,CAD,1.3139
2017-02-11,AUD,1.3082
2017-02-11,EUR,0.9408
2017-02-11,GBP,0.8024
2017-02-12,USD,1.0
2017-02-12,CAD,1.3139
2017-02-12,AUD,1.3082
2017-02-12,EUR,0.9408
2017-02-12,GBP,0.8024
2017-02-13,USD,1.0
2017-02-13,CAD,1.3093
2017-02-13,AUD,1.3046
2017-02-13,EUR,0.9408
2017-02-13,GBP,0.7987
2017-02-14,USD,1.0
2017-02-14,CAD,1.303
2017-02-14,AUD,1.3003
2017-02-14,EUR,0.9414
2017-02-14,GBP,0.8011
2017-02-15,USD,1.0
2017-02-15,CAD,1.3083
2017-02-15,AUD,1.3037
2017-02-15,EUR,0.9474
2017-02-15,GBP,0.8053
2017-02-16,USD,1.0
2017-02-16,CAD,1.3016
2017-02-16,AUD,1.2963
2017-02-16,EUR,0.9388
2017-02-16,GBP,0.799
2017-02-17,USD,1.0
2017-02-17,CAD,1.3079
2017-02-17,AUD,1.3044
2017-02-17,EUR,0.939
2017-02-17,GBP,0.8049
2017-02-18,USD,1.0
2017-02-18,CAD,1.3079
2017-02-18,AUD,1.3044
2017-02-18,EUR,0.939
2017-02-18,GBP,0.8049
2017-02-19,USD,1.0
2017-02-19,CAD,1.3079
2017-02-19,AUD,1.3044
2017-02-19,EUR,0.939
2017-02-19,GBP,0.8049
2017-02-20,USD,1.0
2017-02-20,CAD,1.311
2017-02-20,AUD,1.3032
2017-02-20,EUR,0.942
2017-02-20,GBP,0.802
2017-02-21,USD,1.0
2017-02-21,CAD,1.3135
2017-02-21,AUD,1.3061
2017-02-21,EUR,0.949
2017-02-21,GBP,0.8054
2017-02-22,USD,1.0
2017-02-22,CAD,1.3168
2017-02-22,AUD,1.3021
2017-02-22,EUR,0.9512
2017-02-22,GBP,0.8033
2017-02-23,USD,1.0
2017-02-23,CAD,1.3116
2017-02-23,AUD,1.2949
2017-02-23,EUR,0.9458
2017-02-23,GBP,0.8004
2017-02-24,USD,1.0
2017-02-24,CAD,1.3109
2017-02-24,AUD,1.3023
2017-02-24,EUR,0.9426
2017-02-24,GBP,0.7965
2017-02-25,USD,1.0
2017-02-25,CAD,1.3109
2017-02-25,AUD,1.3023
2017-02-25,EUR,0.9426
2017-02-25,GBP,0.7965
2017-02-26,USD,1.0
2017-02-26,CAD,1.3109
2017-02-26,AUD,1.3023
2017-02-26,EUR,0.9426
2017-02-26,GBP,0.7965
2017-02-27,USD,1.0
2017-02-27,CAD,1.3119
2017-02-27,AUD,1.3031
2017-02-27,EUR,0.9446
2017-02-27,GBP,0.8055
2017-02-28,USD,1.0
2017-02-28,CAD,1.3196
2017-02-28,AUD,1.3029
2017-02-28,EUR,0.9437
2017-02-28,GBP,0.805
2017-03-01,USD,1.0
2017-03-01,CAD,1.3333
2017-03-01,AUD,1.3056
2017-03-01,EUR,0.9494
2017-03-01,GBP,0.8122
2017-03-02,USD,1.0
2017-03-02,CAD,1.3381
2017-03-02,AUD,1.3163
2017-03-02,EUR,0.9511
2017-03-02,GBP,0.8138
2017-03-03,USD,1.0
2017-03-03,CAD,1.3404
2017-03-03,AUD,1.321
2017-03-03,EUR,0.9465
2017-03-03,GBP,0.8174
2017-03-04,USD,1.0
2017-03-04,CAD,1.3404
2017-03-04,AUD,1.321
2017-03-04,EUR,0.9465
2017-03-04,GBP,0.8174
2017-03-05,USD,1.0
2017-03-05,CAD,1.3404
2017-03-05,AUD,1.321
2017-03-05,EUR,0.9465
2017-03-05,GBP,0.8174
2017-03-06,USD,1.0
2017-03-06,CAD,1.339
2017-03-06,AUD,1.3158
2017-03-06,EUR,0.9441
2017-03-06,GBP,0.8148
2017-03-07,USD,1.0
2017-03-07,CAD,1.3418
2017-03-07,AUD,1.3162
2017-03-07,EUR,0.9455
2017-03-07,GBP,0.8199
2017-03-08,USD,1.0
2017-03-08,CAD,1.3445
2017-03-08,AUD,1.3232
2017-03-08,EUR,0.9473
2017-03-08,GBP,0.8218
2017-03-09,USD,1.0
2017-03-09,CAD,1.3527
2017-03-09,AUD,1.3311
2017-03-09,EUR,0.9478
2017-03-09,GBP,0.8213
2017-03-10,USD,1.0
2017-03-10,CAD,1.3504
2017-03-10,AUD,1.329
2017-03-10,EUR,0.9429
2017-03-10,GBP,0.8226
2017-03-11,USD,1.0
2017-03-11,CAD,1.3504
2017-03-11,AUD,1.329
2017-03-11,EUR,0.9429
2017-03-11,GBP,0.8226
2017-03-12,USD,1.0
2017-03-12,CAD,1.3504
2017-03-12,AUD,1.329
2017-03-12,EUR,0.9429
2017-03-12,GBP,0.8226
2017-03-13,USD,1.0
2017-03-13,CAD,1.3458
2017-03-13,AUD,1.3203
2017-03-13,EUR,0.9378
2017-03-13,GBP,0.8183
2017-03-14,USD,1.0
2017-03-14,CAD,1.3487
2017-03-14,AUD,1.3238
2017-03-14,EUR,0.9406
2017-03-14,GBP,0.8237
2017-03-15,USD,1.0
2017-03-15,CAD,1.3454
2017-03-15,AUD,1.3173
2017-03-15,EUR,0.9414
2017-03-15,GBP,0.8197
2017-03-16,USD,1.0
2017-03-16,CAD,1.3311
2017-03-16,AUD,1.3001
2017-03-16,EUR,0.9323
2017-03-16,GBP,0.8093
2017-03-17,USD,1.0
2017-03-17,CAD,1.3315
2017-03-17,AUD,1.2983
2017-03-17,EUR,0.9314
2017-03-17,GBP,0.8091
2017-03-18,USD,1.0
2017-03-18,CAD,1.3315
2017-03-18,AUD,1.2983
2017-03-18,EUR,0.9314
2017-03-18,GBP,0.8091
2017-03-19,USD,1.0
2017-03-19,CAD,1.3315
2017-03-19,AUD,1.2983
2017-03-19,EUR,0.9314
2017-03-19,GBP,0.8091
2017-03-20,USD,1.0
2017-03-20,CAD,1.3355
2017-03-20,AUD,1.2948
2017-03-20,EUR,0.9301
2017-03-20,GBP,0.8072
2017-03-21,USD,1.0
2017-03-21,CAD,1.3284
2017-03-21,AUD,1.2932
2017-03-21,EUR,0.9258
2017-03-21,GBP,0.8031
2017-03-22,USD,1.0
2017-03-22,CAD,1.3378
2017-03-22,AUD,1.3034
2017-03-22,EUR,0.9253
2017-03-22,GBP,0.8031
2017-03-23,USD,1.0
2017-03-23,CAD,1.3339
2017-03-23,AUD,1.3102
2017-03-23,EUR,0.9271
2017-03-23,GBP,0.7999
2017-03-24,USD,1.0
2017-03-24,CAD,1.3372
2017-03-24,AUD,1.3125
2017-03-24,EUR,0.9255
2017-03-24,GBP,0.8015
2017-03-25,USD,1.0
2017-03-25,CAD,1.3372
2017-03-25,AUD,1.3125
2017-03-25,EUR,0.9255
2017-03-25,GBP,0.8015
2017-03-26,USD,1.0
2017-03-26,CAD,1.3372
2017-03-26,AUD,1.3125
2017-03-26,EUR,0.9255
2017-03-26,GBP,0.8015
2017-03-27,USD,1.0
2017-03-27,CAD,1.3349
2017-03-27,AUD,1.3097
2017-03-27,EUR,0.9184
2017-03-27,GBP,0.7935
2017-03-28,USD,1.0
2017-03-28,CAD,1.3395
2017-03-28,AUD,1.3151
2017-03-28,EUR,0.9209
2017-03-28,GBP,0.7962
2017-03-29,USD,1.0
2017-03-29,CAD,1.3379
2017-03-29,AUD,1.3082
2017-03-29,EUR,0.9304
2017-03-29,GBP,0.8037
2017-03-30,USD,1.0
2017-03-30,CAD,1.3337
2017-03-30,AUD,1.3028
2017-03-30,EUR,0.9314
2017-03-30,GBP,0.8026
2017-03-31,USD,1.0
2017-03-31,CAD,1.3343
2017-03-31,AUD,1.3078
2017-03-31,EUR,0.9354
2017-03-31,GBP,0.8002
2017-04-01,USD,1.0
2017-04-01,CAD,1.3343
2017-04-01,AUD,1.3078
2017-04-01,EUR,0.9354
2017-04-01,GBP,0.8002
2017-04-02,USD,1.0
2017-04-02,CAD,1.3343
2017-04-02,AUD,1.3078
2017-04-02,EUR,0.9354
2017-04-02,GBP,0.8002
2017-04-03,USD,1.0
2017-04-03,CAD,1.3347
2017-04-03,AUD,1.3143
2017-04-03,EUR,0.938
2017-04-03,GBP,0.7997
2017-04-04,USD,1.0
2017-04-04,CAD,1.3445
2017-04-04,AUD,1.3247
2017-04-04,EUR,0.9389
2017-04-04,GBP,0.8039
2017-04-05,USD,1.0
2017-04-05,CAD,1.3384
2017-04-05,AUD,1.3191
2017-04-05,EUR,0.9365
2017-04-05,GBP,0.8008
2017-04-06,USD,1.0
2017-04-06,CAD,1.3428
2017-04-06,AUD,1.3222
2017-04-06,EUR,0.9376
2017-04-06,GBP,0.8025
2017-04-07,USD,1.0
2017-04-07,CAD,1.3411
2017-04-07,AUD,1.3286
2017-04-07,EUR,0.9407
2017-04-07,GBP,0.805
2017-04-08,USD,1.0
2017-04-08,CAD,1.3411
2017-04-08,AUD,1.3286
2017-04-08,EUR,0.9407
2017-04-08,GBP,0.805
2017-04-09,USD,1.0
2017-04-09,CAD,1.3411
2017-04-09,AUD,1.3286
2017-04-09,EUR,0.9407
2017-04-09,GBP,0.805
2017-04-10,USD,1.0
2017-04-10,CAD,1.3382
2017-04-10,AUD,1.3348
2017-04-10,EUR,0.9454
2017-04-10,GBP,0.8067
2017-04-11,USD,1.0
2017-04-11,CAD,1.3319
2017-04-11,AUD,1.3317
2017-04-11,EUR,0.942
2017-04-11,GBP,0.8038
2017-04-12,USD,1.0
2017-04-12,CAD,1.3309
2017-04-12,AUD,1.3355
2017-04-12,EUR,0.943
2017-04-12,GBP,0.8
2017-04-13,USD,1.0
2017-04-13,CAD,1.3235
2017-04-13,AUD,1.3196
2017-04-13,EUR,0.9407
2017-04-13,GBP,0.7974
2017-04-14,USD,1.0
2017-04-14,CAD,1.3235
2017-04-14,AUD,1.3196
2017-04-14,EUR,0.9407
2017-04-14,GBP,0.7974
2017-04-15,USD,1.0
2017-04-15,CAD,1.3235
2017-04-15,AUD,1.3196
2017-04-15,EUR,0.9407
2017-04-15,GBP,0.7974
2017-04-16,USD,1.0
2017-04-16,CAD,1.3235
2017-04-16,AUD,1.3196
2017-04-16,EUR,0.9407
2017-04-16,GBP,0.7974
2017-04-17,USD,1.0
2017-04-17,CAD,1.3235
2017-04-17,AUD,1.3196
2017-04-17,EUR,0.9407
2017-04-17,GBP,0.7974
2017-04-18,USD,1.0
2017-04-18,CAD,1.3362
2017-04-18,AUD,1.3251
2017-04-18,EUR,0.9362
2017-04-18,GBP,0.7899
2017-04-19,USD,1.0
2017-04-19,CAD,1.3441
2017-04-19,AUD,1.3291
2017-04-19,EUR,0.9324
2017-04-19,GBP,0.7779
2017-04-20,USD,1.0
2017-04-20,CAD,1.3489
2017-04-20,AUD,1.3288
2017-04-20,EUR,0.9307
2017-04-20,GBP,0.781
2017-04-21,USD,1.0
2017-04-21,CAD,1.3473
2017-04-21,AUD,1.3291
2017-04-21,EUR,0.9348
2017-04-21,GBP,0.7826
2017-04-22,USD,1.0
2017-04-22,CAD,1.3473
2017-04-22,AUD,1.3291
2017-04-22,EUR,0.9348
2017-04-22,GBP,0.7826
2017-04-23,USD,1.0
2017-04-23,CAD,1.3473
2017-04-23,AUD,1.3291
2017-04-23,EUR,0.9348
2017-04-23,GBP,0.7826
2017-04-24,USD,1.0
2017-04-24,CAD,1.3431
2017-04-24,AUD,1.321
2017-04-24,EUR,0.9218
2017-04-24,GBP,0.782
2017-04-25,USD,1.0
2017-04-25,CAD,1.358
2017-04-25,AUD,1.3272
2017-04-25,EUR,0.9182
2017-04-25,GBP,0.7798
2017-04-26,USD,1.0
2017-04-26,CAD,1.3579
2017-04-26,AUD,1.3365
2017-04-26,EUR,0.918
2017-04-26,GBP,0.7794
2017-04-27,USD,1.0
2017-04-27,CAD,1.3586
2017-04-27,AUD,1.3396
2017-04-27,EUR,0.919
2017-04-27,GBP,0.7758
2017-04-28,USD,1.0
2017-04-28,CAD,1.3645
2017-04-28,AUD,1.3384
2017-04-28,EUR,0.9149
2017-04-28,GBP,0.7729
2017-04-29,USD,1.0
2017-04-29,CAD,1.3645
2017-04-29,AUD,1.3384
2017-04-29,EUR,0.9149
2017-04-29,GBP,0.7729
2017-04-30,USD,1.0
2017-04-30,CAD,1.3645
2017-04-30,AUD,1.3384
2017-04-30,EUR,0.9149
2017-04-30,GBP,0.7729
2017-05-01,USD,1.0
2017-05-01,CAD,1.3645
2017-05-01,AUD,1.3384
2017-05-01,EUR,0.9149
2017-05-01,GBP,0.7729
2017-05-02,USD,1.0
2017-05-02,CAD,1.3677
2017-05-02,AUD,1.3301
2017-05-02,EUR,0.9162
2017-05-02,GBP,0.7743
2017-05-03,USD,1.0
2017-05-03,CAD,1.3728
2017-05-03,AUD,1.3385
2017-05-03,EUR,0.9158
2017-05-03,GBP,0.7733
2017-05-04,USD,1.0
2017-05-04,CAD,1.3737
2017-05-04,AUD,1.352
2017-05-04,EUR,0.9152
2017-05-04,GBP,0.7757
2017-05-05,USD,1.0
2017-05-05,CAD,1.3771
2017-05-05,AUD,1.3532
2017-05-05,EUR,0.9123
2017-05-05,GBP,0.7728
2017-05-06,USD,1.0
2017-05-06,CAD,1.3771
2017-05-06,AUD,1.3532
2017-05-06,EUR,0.9123
2017-05-06,GBP,0.7728
2017-05-07,USD,1.0
2017-05-07,CAD,1.3771
2017-05-07,AUD,1.3532
2017-05-07,EUR,0.9123
2017-05-07,GBP,0.7728
2017-05-08,USD,1.0
2017-05-08,CAD,1.3701
2017-05-08,AUD,1.3523
2017-05-08,EUR,0.9142
2017-05-08,GBP,0.7722
2017-05-09,USD,1.0
2017-05-09,CAD,1.3704
2017-05-09,AUD,1.3601
2017-05-09,EUR,0.9184
2017-05-09,GBP,0.7742
2017-05-10,USD,1.0
2017-05-10,CAD,1.3697
2017-05-10,AUD,1.3545
2017-05-10,EUR,0.9189
2017-05-10,GBP,0.7718
2017-05-11,USD,1.0
2017-05-11,CAD,1.3726
2017-05-11,AUD,1.357
2017-05-11,EUR,0.9208
2017-05-11,GBP,0.7779
2017-05-12,USD,1.0
2017-05-12,CAD,1.3738
2017-05-12,AUD,1.3545
2017-05-12,EUR,0.9195
2017-05-12,GBP,0.7777
2017-05-13,USD,1.0
2017-05-13,CAD,1.3738
2017-05-13,AUD,1.3545
2017-05-13,EUR,0.9195
2017-05-13,GBP,0.7777
2017-05-14,USD,1.0
2017-05-14,CAD,1.3738
2017-05-14,AUD,1.3545
2017-05-14,EUR,0.9195
2017-05-14,GBP,0.7777
2017-05-15,USD,1.0
2017-05-15,CAD,1.3608
2017-05-15,AUD,1.3435
2017-05-15,EUR,0.9114
2017-05-15,GBP,0.774
2017-05-16,USD,1.0
2017-05-16,CAD,1.3616
2017-05-16,AUD,1.3491
2017-05-16,EUR,0.9042
2017-05-16,GBP,0.7765
2017-05-17,USD,1.0
2017-05-17,CAD,1.3615
2017-05-17,AUD,1.3505
2017-05-17,EUR,0.8995
2017-05-17,GBP,0.7713
2017-05-18,USD,1.0
2017-05-18,CAD,1.3643
2017-05-18,AUD,1.344
2017-05-18,EUR,0.8986
2017-05-18,GBP,0.767
2017-05-19,USD,1.0
2017-05-19,CAD,1.3569
2017-05-19,AUD,1.3446
2017-05-19,EUR,0.8945
2017-05-19,GBP,0.7685
2017-05-20,USD,1.0
2017-05-20,CAD,1.3569
2017-05-20,AUD,1.3446
2017-05-20,EUR,0.8945
2017-05-20,GBP,0.7685
2017-05-21,USD,1.0
2017-05-21,CAD,1.3569
2017-05-21,AUD,1.3446
2017-05-21,EUR,0.8945
2017-05-21,GBP,0.7685
2017-05-22,USD,1.0
2017-05-22,CAD,1.3496
2017-05-22,AUD,1.3385
2017-05-22,EUR,0.8894
2017-05-22,GBP,0.7681
2017-05-23,USD,1.0
2017-05-23,CAD,1.3468
2017-05-23,AUD,1.3321
2017-05-23,EUR,0.8917
2017-05-23,GBP,0.771
2017-05-24,USD,1.0
2017-05-24,CAD,1.3499
2017-05-24,AUD,1.3374
2017-05-24,EUR,0.8934
2017-05-24,GBP,0.7714
2017-05-25,USD,1.0
2017-05-25,CAD,1.3432
2017-05-25,AUD,1.3396
2017-05-25,EUR,0.8917
2017-05-25,GBP,0.7716
2017-05-26,USD,1.0
2017-05-26,CAD,1.3466
2017-05-26,AUD,1.3432
2017-05-26,EUR,0.8932
2017-05-26,GBP,0.7788
2017-05-27,USD,1.0
2017-05-27,CAD,1.3466
2017-05-27,AUD,1.3432
2017-05-27,EUR,0.8932
2017-05-27,GBP,0.7788
2017-05-28,USD,1.0
2017-05-28,CAD,1.3466
2017-05-28,AUD,1.3432
2017-05-28,EUR,0.8932
2017-05-28,GBP,0.7788
2017-05-29,USD,1.0
2017-05-29,CAD,1.3455
2017-05-29,AUD,1.3447
2017-05-29,EUR,0.8938
2017-05-29,GBP,0.7785
2017-05-30,USD,1.0
2017-05-30,CAD,1.3468
2017-05-30,AUD,1.3418
2017-05-30,EUR,0.895
2017-05-30,GBP,0.7768
2017-05-31,USD,1.0
2017-05-31,CAD,1.3464
2017-05-31,AUD,1.3416
2017-05-31,EUR,0.8912
2017-05-31,GBP,0.7786
2017-06-01,USD,1.0
2017-06-01,CAD,1.3508
2017-06-01,AUD,1.3532
2017-06-01,EUR,0.8913
2017-06-01,GBP,0.7775
2017-06-02,USD,1.0
2017-06-02,CAD,1.3523
2017-06-02,AUD,1.3527
2017-06-02,EUR,0.8915
2017-06-02,GBP,0.778
2017-06-03,USD,1.0
2017-06-03,CAD,1.3523
2017-06-03,AUD,1.3527
2017-06-03,EUR,0.8915
2017-06-03,GBP,0.778
2017-06-04,USD,1.0
2017-06-04,CAD,1.3523
2017-06-04,AUD,1.3527
2017-06-04,EUR,0.8915
2017-06-04,GBP,0.778
2017-06-05,USD,1.0
2017-06-05,CAD,1.3489
2017-06-05,AUD,1.337
2017-06-05,EUR,0.889
2017-06-05,GBP,0.7746
2017-06-06,USD,1.0
2017-06-06,CAD,1.3475
2017-06-06,AUD,1.3359
2017-06-06,EUR,0.8883
2017-06-06,GBP,0.7748
2017-06-07,USD,1.0
2017-06-07,CAD,1.3448
2017-06-07,AUD,1.3234
2017-06-07,EUR,0.8915
2017-06-07,GBP,0.7748
2017-06-08,USD,1.0
2017-06-08,CAD,1.3514
2017-06-08,AUD,1.3264
2017-06-08,EUR,0.8906
2017-06-08,GBP,0.7726
2017-06-09,USD,1.0
2017-06-09,CAD,1.3509
2017-06-09,AUD,1.3276
2017-06-09,EUR,0.8948
2017-06-09,GBP,0.7842
2017-06-10,USD,1.0
2017-06-10,CAD,1.3509
2017-06-10,AUD,1.3276
2017-06-10,EUR,0.8948
2017-06-10,GBP,0.7842
2017-06-11,USD,1.0
2017-06-11,CAD,1.3509
2017-06-11,AUD,1.3276
2017-06-11,EUR,0.8948
2017-06-11,GBP,0.7842
2017-06-12,USD,1.0
2017-06-12,CAD,1.3437
2017-06-12,AUD,1.3256
2017-06-12,EUR,0.8912
2017-06-12,GBP,0.7891
2017-06-13,USD,1.0
2017-06-13,CAD,1.3276
2017-06-13,AUD,1.3266
2017-06-13,EUR,0.8915
2017-06-13,GBP,0.7852
2017-06-14,USD,1.0
2017-06-14,CAD,1.3207
2017-06-14,AUD,1.3191
2017-06-14,EUR,0.8926
2017-06-14,GBP,0.7851
2017-06-15,USD,1.0
2017-06-15,CAD,1.3278
2017-06-15,AUD,1.3185
2017-06-15,EUR,0.8956
2017-06-15,GBP,0.7849
2017-06-16,USD,1.0
2017-06-16,CAD,1.3223
2017-06-16,AUD,1.3149
2017-06-16,EUR,0.8955
2017-06-16,GBP,0.7831
2017-06-17,USD,1.0
2017-06-17,CAD,1.3223
2017-06-17,AUD,1.3149
2017-06-17,EUR,0.8955
2017-06-17,GBP,0.7831
2017-06-18,USD,1.0
2017-06-18,CAD,1.3223
2017-06-18,AUD,1.3149
2017-06-18,EUR,0.8955
2017-06-18,GBP,0.7831
2017-06-19,USD,1.0
2017-06-19,CAD,1.324
2017-06-19,AUD,1.3131
2017-06-19,EUR,0.8929
2017-06-19,GBP,0.7815
2017-06-20,USD,1.0
2017-06-20,CAD,1.3277
2017-06-20,AUD,1.3153
2017-06-20,EUR,0.8964
2017-06-20,GBP,0.7901
2017-06-21,USD,1.0
2017-06-21,CAD,1.328
2017-06-21,AUD,1.3221
2017-06-21,EUR,0.8971
2017-06-21,GBP,0.7877
2017-06-22,USD,1.0
2017-06-22,CAD,1.3298
2017-06-22,AUD,1.3262
2017-06-22,EUR,0.8953
2017-06-22,GBP,0.7894
2017-06-23,USD,1.0
2017-06-23,CAD,1.3231
2017-06-23,AUD,1.3214
2017-06-23,EUR,0.895
2017-06-23,GBP,0.7859
2017-06-24,USD,1.0
2017-06-24,CAD,1.3231
2017-06-24,AUD,1.3214
2017-06-24,EUR,0.895
2017-06-24,GBP,0.7859
2017-06-25,USD,1.0
2017-06-25,CAD,1.3231
2017-06-25,AUD,1.3214
2017-06-25,EUR,0.895
2017-06-25,GBP,0.7859
2017-06-26,USD,1.0
2017-06-26,CAD,1.324
2017-06-26,AUD,1.3204
2017-06-26,EUR,0.8939
2017-06-26,GBP,0.7851
2017-06-27,USD,1.0
2017-06-27,CAD,1.3207
2017-06-27,AUD,1.314
2017-06-27,EUR,0.8867
2017-06-27,GBP,0.7836
2017-06-28,USD,1.0
2017-06-28,CAD,1.3088
2017-06-28,AUD,1.3175
2017-06-28,EUR,0.8791
2017-06-28,GBP,0.7782
2017-06-29,USD,1.0
2017-06-29,CAD,1.3026
2017-06-29,AUD,1.3027
2017-06-29,EUR,0.8762
2017-06-29,GBP,0.771
2017-06-30,USD,1.0
2017-06-30,CAD,1.2956
2017-06-30,AUD,1.3013
2017-06-30,EUR,0.8763
2017-06-30,GBP,0.7705
2017-07-01,USD,1.0
2017-07-01,CAD,1.2956
2017-07-01,AUD,1.3013
2017-07-01,EUR,0.8763
2017-07-01,GBP,0.7705
2017-07-02,USD,1.0
2017-07-02,CAD,1.2956
2017-07-02,AUD,1.3013
2017-07-02,EUR,0.8763
2017-07-02,GBP,0.7705
2017-07-03,USD,1.0
2017-07-03,CAD,1.2978
2017-07-03,AUD,1.306
2017-07-03,EUR,0.8796
2017-07-03,GBP,0.7714
2017-07-04,USD,1.0
2017-07-04,CAD,1.2975
2017-07-04,AUD,1.3144
2017-07-04,EUR,0.8808
2017-07-04,GBP,0.7734
