Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code
1077009,4,12/12/2017,12/16/2017,551036,0,2167,7,EUR
1077009,5,12/12/2017,12/16/2017,551036,0,1607,2,EUR
1078006,1,12/13/2017,12/16/2017,1783167,0,394,5,USD
1078010,1,12/13/2017,12/17/2017,2093175,0,421,1,USD
1078010,2,12/13/2017,12/17/2017,2093175,0,132,1,USD
1078011,1,12/13/2017,12/16/2017,320854,0,115,2,CAD
1078011,2,12/13/2017,12/16/2017,320854,0,2056,3,CAD
1078011,3,12/13/2017,12/16/2017,320854,0,2101,1,CAD
1078017,1,12/13/2017,12/19/2017,311842,0,56,1,CAD
1078017,2,12/13/2017,12/19/2017,311842,0,456,4,CAD
1078017,3,12/13/2017,12/19/2017,311842,0,2081,2,CAD
1078017,4,12/13/2017,12/19/2017,311842,0,1254,3,CAD
1078017,5,12/13/2017,12/19/2017,311842,0,1632,2,CAD
1079003,1,12/14/2017,12/19/2017,1872284,0,1688,1,USD
1079003,2,12/14/2017,12/19/2017,1872284,0,2509,1,USD
1079003,3,12/14/2017,12/19/2017,1872284,0,525,1,USD
1079010,1,12/14/2017,12/17/2017,219411,0,1688,1,CAD
1079010,2,12/14/2017,12/17/2017,219411,0,1346,4,CAD
1079011,1,12/14/2017,12/18/2017,130750,0,188,3,AUD
1079011,2,12/14/2017,12/18/2017,130750,0,1574,2,AUD
1079011,3,12/14/2017,12/18/2017,130750,0,1598,1,AUD
1079011,4,12/14/2017,12/18/2017,130750,0,534,6,AUD
1079014,1,12/14/2017,12/15/2017,271825,0,1198,2,CAD
1079014,2,12/14/2017,12/15/2017,271825,0,2154,1,CAD
1079014,3,12/14/2017,12/15/2017,271825,0,422,2,CAD
1079014,4,12/14/2017,12/15/2017,271825,0,1445,1,CAD
1079014,5,12/14/2017,12/15/2017,271825,0,279,1,CAD
1079018,1,12/14/2017,12/20/2017,796191,0,78,2,EUR
1079018,2,12/14/2017,12/20/2017,796191,0,2363,1,EUR
1079019,1,12/14/2017,12/17/2017,453993,0,1407,1,EUR
1079019,2,12/14/2017,12/17/2017,453993,0,82,6,EUR
1080003,1,12/15/2017,12/21/2017,931892,0,1483,1,GBP
1080003,2,12/15/2017,12/21/2017,931892,0,997,2,GBP
1080003,3,12/15/2017,12/21/2017,931892,0,1617,1,GBP
1080003,4,12/15/2017,12/21/2017,931892,0,1711,4,GBP
1080009,1,12/15/2017,12/19/2017,1991742,0,625,2,USD
1080015,1,12/15/2017,12/21/2017,259651,0,445,3,CAD
1080015,2,12/15/2017,12/21/2017,259651,0,447,4,CAD
1081005,1,12/16/2017,12/18/2017,1968118,0,716,3,USD
1081005,2,12/16/2017,12/18/2017,1968118,0,1571,5,USD
1081012,1,12/16/2017,12/19/2017,1357991,0,86,2,USD
1081012,2,12/16/2017,12/19/2017,1357991,0,68,1,USD
1081016,1,12/16/2017,12/22/2017,1484805,0,416,2,USD
1081016,2,12/16/2017,12/22/2017,1484805,0,1570,3,USD
1081016,3,12/16/2017,12/22/2017,1484805,0,523,1,USD
1081016,4,12/16/2017,12/22/2017,1484805,0,112,7,USD
1081023,1,12/16/2017,12/21/2017,1189747,0,2096,7,GBP
1081024,1,12/16/2017,12/18/2017,1929786,0,1699,2,USD
1081024,2,12/16/2017,12/18/2017,1929786,0,443,3,USD
1081025,1,12/16/2017,12/22/2017,1367070,0,2176,7,USD
1081025,2,12/16/2017,12/22/2017,1367070,0,432,3,USD
1082000,1,12/17/2017,12/20/2017,1096502,0,491,1,GBP
1082000,2,12/17/2017,12/20/2017,1096502,0,227,1,GBP
1082000,3,12/17/2017,12/20/2017,1096502,0,1095,4,GBP
1082000,4,12/17/2017,12/20/2017,1096502,0,460,1,GBP
1082002,1,12/17/2017,12/22/2017,690190,0,1235,1,EUR
1082002,2,12/17/2017,12/22/2017,690190,0,1259,2,EUR
1082002,3,12/17/2017,12/22/2017,690190,0,1500,10,EUR
1083012,1,12/18/2017,12/25/2017,1389440,0,2049,6,USD
1083012,2,12/18/2017,12/25/2017,1389440,0,1265,3,USD
1084001,1,12/19/2017,12/23/2017,1449949,0,450,2,USD
1084012,1,12/19/2017,12/23/2017,1659040,0,1270,1,USD
1084012,2,12/19/2017,12/23/2017,1659040,0,1594,2,USD
1084013,1,12/19/2017,12/22/2017,561584,0,84,2,EUR
1084013,2,12/19/2017,12/22/2017,561584,0,1011,1,EUR
1084013,3,12/19/2017,12/22/2017,561584,0,183,5,EUR
1084013,4,12/19/2017,12/22/2017,561584,0,2072,2,EUR
1084013,5,12/19/2017,12/22/2017,561584,0,2307,4,EUR
1084013,6,12/19/2017,12/22/2017,561584,0,1830,2,EUR
1084017,1,12/19/2017,12/26/2017,2038771,0,1617,6,USD
1084017,2,12/19/2017,12/26/2017,2038771,0,419,3,USD
1084017,3,12/19/2017,12/26/2017,2038771,0,1925,3,USD
1084022,1,12/19/2017,12/21/2017,1972624,0,85,1,USD
1084022,2,12/19/2017,12/21/2017,1972624,0,1561,3,USD
1085005,1,12/20/2017,12/22/2017,1763841,0,98,4,USD
1085005,3,12/20/2017,12/22/2017,1763841,0,2512,1,USD
1085005,4,12/20/2017,12/22/2017,1763841,0,1935,3,USD
1085007,1,12/20/2017,12/29/2017,1888585,0,167,7,USD
1085009,1,12/20/2017,12/23/2017,1325310,0,402,2,USD
1085011,1,12/20/2017,12/25/2017,502406,0,1586,1,EUR
1085012,1,12/20/2017,12/25/2017,1735272,0,1646,1,USD
1085012,2,12/20/2017,12/25/2017,1735272,0,1572,8,USD
1085015,1,12/20/2017,12/23/2017,433554,0,485,3,EUR
1085015,2,12/20/2017,12/23/2017,433554,0,1568,2,EUR
1085015,3,12/20/2017,12/23/2017,433554,0,1513,2,EUR
1085015,4,12/20/2017,12/23/2017,433554,0,1701,5,EUR
1085018,1,12/20/2017,12/25/2017,727285,0,1327,1,EUR
1085018,2,12/20/2017,12/25/2017,727285,0,25,1,EUR
1085018,3,12/20/2017,12/25/2017,727285,0,47,4,EUR
1085018,4,12/20/2017,12/25/2017,727285,0,111,1,EUR
1085020,1,12/20/2017,12/25/2017,1635130,0,2037,5,USD
1085020,2,12/20/2017,12/25/2017,1635130,0,112,1,USD
1085029,1,12/20/2017,12/24/2017,524848,0,2513,2,EUR
1085029,2,12/20/2017,12/24/2017,524848,0,447,6,EUR
1085029,3,12/20/2017,12/24/2017,524848,0,428,4,EUR
1085029,4,12/20/2017,12/24/2017,524848,0,1687,2,EUR
1086008,1,12/21/2017,12/23/2017,2055641,0,1616,1,USD
1086018,1,12/21/2017,12/25/2017,837526,0,1937,7,EUR
1086021,1,12/21/2017,12/27/2017,927628,0,1046,4,GBP
1086021,2,12/21/2017,12/27/2017,927628,0,28,10,GBP
1086021,4,12/21/2017,12/27/2017,927628,0,828,2,GBP
1086027,1,12/21/2017,12/25/2017,1991339,0,724,10,USD
1086031,1,12/21/2017,12/24/2017,39582,0,1624,10,AUD
1086032,1,12/21/2017,12/31/2017,856895,0,2118,10,EUR
1086034,1,12/21/2017,12/27/2017,1457192,0,449,1,USD
1086034,2,12/21/2017,12/27/2017,1457192,0,847,1,USD
1086034,3,12/21/2017,12/27/2017,1457192,0,1609,7,USD
1086035,1,12/21/2017,12/28/2017,143972,0,1600,3,AUD
1086035,2,12/21/2017,12/28/2017,143972,0,21,6,AUD
1087004,1,12/22/2017,12/29/2017,431309,0,2494,2,EUR
1087004,2,12/22/2017,12/29/2017,431309,0,1494,1,EUR
1087004,3,12/22/2017,12/29/2017,431309,0,115,9,EUR
1087013,1,12/22/2017,12/28/2017,585610,0,1194,1,EUR
1087015,1,12/22/2017,12/28/2017,1591113,0,1498,3,USD
1087015,2,12/22/2017,12/28/2017,1591113,0,456,3,USD
1087015,3,12/22/2017,12/28/2017,1591113,0,1039,3,USD
1088000,1,12/23/2017,12/27/2017,2031446,0,76,4,USD
1088001,1,12/23/2017,12/26/2017,1060423,0,1318,1,GBP
1088001,2,12/23/2017,12/26/2017,1060423,0,2031,2,GBP
1088001,3,12/23/2017,12/26/2017,1060423,0,1321,3,GBP
1088003,1,12/23/2017,12/24/2017,1909589,0,1651,1,USD
1088003,2,12/23/2017,12/24/2017,1909589,0,74,3,USD
1088007,1,12/23/2017,12/27/2017,1938588,0,51,4,USD
1088007,2,12/23/2017,12/27/2017,1938588,0,1579,1,USD
1088007,3,12/23/2017,12/27/2017,1938588,0,2490,1,USD
1088010,1,12/23/2017,12/24/2017,261356,0,564,10,CAD
1088010,2,12/23/2017,12/24/2017,261356,0,434,5,CAD
1088011,1,12/23/2017,12/31/2017,1260058,0,451,1,USD
1088011,2,12/23/2017,12/31/2017,1260058,0,452,4,USD
1088015,1,12/23/2017,12/30/2017,1590619,0,48,5,USD
1088016,1,12/23/2017,12/26/2017,634317,0,542,2,EUR
1088017,1,12/23/2017,12/28/2017,1754112,0,4,4,USD
1088023,1,12/23/2017,12/28/2017,373120,0,1640,7,CAD
1088034,1,12/23/2017,12/28/2017,1738685,0,955,1,USD
1088034,2,12/23/2017,12/28/2017,1738685,0,1631,3,USD
1088034,3,12/23/2017,12/28/2017,1738685,0,101,5,USD
1088034,4,12/23/2017,12/28/2017,1738685,0,2110,4,USD
1088034,5,12/23/2017,12/28/2017,1738685,0,1741,6,USD
1088034,6,12/23/2017,12/28/2017,1738685,0,2491,2,USD
1088034,7,12/23/2017,12/28/2017,1738685,0,124,2,USD
1088038,1,12/23/2017,12/28/2017,1749311,0,1429,3,USD
1088038,2,12/23/2017,12/28/2017,1749311,0,1725,3,USD
1088038,3,12/23/2017,12/28/2017,1749311,0,74,3,USD
1088042,1,12/23/2017,12/30/2017,140389,0,1640,1,AUD
1088046,1,12/23/2017,12/29/2017,813943,0,2099,7,EUR
1088046,2,12/23/2017,12/29/2017,813943,0,1910,3,EUR
1088046,3,12/23/2017,12/29/2017,813943,0,829,1,EUR
1088047,1,12/23/2017,12/26/2017,971427,0,1270,3,GBP
1088047,2,12/23/2017,12/26/2017,971427,0,1935,2,GBP
1088047,3,12/23/2017,12/26/2017,971427,0,133,2,GBP
1090006,1,12/25/2017,12/30/2017,1865399,0,2483,6,USD
1090006,2,12/25/2017,12/30/2017,1865399,0,1414,3,USD
1090007,1,12/25/2017,12/29/2017,1381883,0,2158,2,USD
1091000,1,12/26/2017,12/29/2017,74071,0,983,2,AUD
1091000,2,12/26/2017,12/29/2017,74071,0,55,7,AUD
1091000,3,12/26/2017,12/29/2017,74071,0,453,1,AUD
1091000,4,12/26/2017,12/29/2017,74071,0,1619,10,AUD
1091000,5,12/26/2017,12/29/2017,74071,0,1579,7,AUD
1091000,6,12/26/2017,12/29/2017,74071,0,72,5,AUD
1091003,1,12/26/2017,12/31/2017,654485,0,84,1,EUR
1091003,2,12/26/2017,12/31/2017,654485,0,435,2,EUR
1091003,3,12/26/2017,12/31/2017,654485,0,2187,3,EUR
1091015,1,12/26/2017,1/1/2018,1503640,0,441,3,USD
1091015,2,12/26/2017,1/1/2018,1503640,0,47,4,USD
1091015,3,12/26/2017,1/1/2018,1503640,0,1646,7,USD
1091015,4,12/26/2017,1/1/2018,1503640,0,370,1,USD
1091015,5,12/26/2017,1/1/2018,1503640,0,1768,1,USD
1091018,1,12/26/2017,12/29/2017,1411952,0,79,1,USD
1091018,3,12/26/2017,12/29/2017,1411952,0,516,1,USD
1092003,1,12/27/2017,12/30/2017,1877054,0,2176,2,USD
1092003,2,12/27/2017,12/30/2017,1877054,0,1698,5,USD
1092003,3,12/27/2017,12/30/2017,1877054,0,104,2,USD
1092006,1,12/27/2017,12/28/2017,418899,0,1628,3,EUR
1092012,1,12/27/2017,1/2/2018,839353,0,548,3,EUR
1092018,1,12/27/2017,1/7/2018,748190,0,1490,2,EUR
1092018,2,12/27/2017,1/7/2018,748190,0,1848,1,EUR
1093002,1,12/28/2017,1/1/2018,981407,0,1529,7,GBP
1093006,1,12/28/2017,1/2/2018,2030891,0,436,3,USD
1093007,1,12/28/2017,1/3/2018,770288,0,999,6,EUR
1093007,2,12/28/2017,1/3/2018,770288,0,736,1,EUR
1093023,1,12/28/2017,1/2/2018,1498800,0,415,2,USD
1093023,2,12/28/2017,1/2/2018,1498800,0,1969,2,USD
1093023,3,12/28/2017,1/2/2018,1498800,0,2499,3,USD
1093025,1,12/28/2017,1/2/2018,1405105,0,418,3,USD
1093025,2,12/28/2017,1/2/2018,1405105,0,1858,2,USD
1093025,3,12/28/2017,1/2/2018,1405105,0,2426,1,USD
1093033,1,12/28/2017,1/5/2018,276108,0,1596,7,CAD
1093033,2,12/28/2017,1/5/2018,276108,0,432,1,CAD
1093033,3,12/28/2017,1/5/2018,276108,0,2109,1,CAD
1094002,1,12/29/2017,1/1/2018,470376,0,2070,6,EUR
1094002,2,12/29/2017,1/1/2018,470376,0,70,2,EUR
1094003,1,12/29/2017,1/3/2018,1671692,0,2502,1,USD
1094004,1,12/29/2017,1/4/2018,1374314,0,2058,2,USD
1094022,1,12/29/2017,1/1/2018,1671541,0,2512,4,USD
1095001,1,12/30/2017,1/2/2018,1087732,0,592,8,GBP
1095001,2,12/30/2017,1/2/2018,1087732,0,2370,1,GBP
1095004,1,12/30/2017,1/3/2018,116571,0,1443,8,AUD
1095007,1,12/30/2017,1/2/2018,1520295,0,737,9,USD
1095007,2,12/30/2017,1/2/2018,1520295,0,2051,1,USD
1095008,1,12/30/2017,1/5/2018,308920,0,2187,1,CAD
1095008,2,12/30/2017,1/5/2018,308920,0,405,7,CAD
1095008,3,12/30/2017,1/5/2018,308920,0,2507,7,CAD
1095008,4,12/30/2017,1/5/2018,308920,0,1279,10,CAD
1095009,1,12/30/2017,1/1/2018,1806437,0,488,2,USD
1095009,2,12/30/2017,1/1/2018,1806437,0,124,1,USD
1095009,3,12/30/2017,1/1/2018,1806437,0,159,2,USD
1095009,4,12/30/2017,1/1/2018,1806437,0,93,1,USD
1095009,5,12/30/2017,1/1/2018,1806437,0,1628,1,USD
1095009,6,12/30/2017,1/1/2018,1806437,0,1748,1,USD
1095033,1,12/30/2017,1/4/2018,215895,0,81,1,CAD
1095036,1,12/30/2017,1/4/2018,746817,0,1648,3,EUR
1095048,1,12/30/2017,1/5/2018,1913410,0,2045,3,USD
1095048,2,12/30/2017,1/5/2018,1913410,0,1167,3,USD
1096000,1,12/31/2017,1/9/2018,1773266,0,424,6,USD
1096000,2,12/31/2017,1/9/2018,1773266,0,75,3,USD
1096000,3,12/31/2017,1/9/2018,1773266,0,1502,7,USD
1096001,1,12/31/2017,1/4/2018,737978,0,1538,1,EUR
1096001,2,12/31/2017,1/4/2018,737978,0,1900,6,EUR
1096001,3,12/31/2017,1/4/2018,737978,0,10,2,EUR
1096001,5,12/31/2017,1/4/2018,737978,0,1528,3,EUR
1096001,6,12/31/2017,1/4/2018,737978,0,2009,1,EUR
1096003,1,12/31/2017,1/5/2018,743610,0,391,7,EUR
1097001,1,1/1/2018,1/5/2018,2006574,0,425,6,USD
1097001,2,1/1/2018,1/5/2018,2006574,0,1629,1,USD
1097001,3,1/1/2018,1/5/2018,2006574,0,456,1,USD
1097001,4,1/1/2018,1/5/2018,2006574,0,2092,2,USD
1097003,1,1/1/2018,1/8/2018,1501704,0,385,5,USD
1097003,2,1/1/2018,1/8/2018,1501704,0,1601,5,USD
1097003,3,1/1/2018,1/8/2018,1501704,0,1438,5,USD
1097008,1,1/1/2018,1/4/2018,1646561,0,445,2,USD
1097009,1,1/1/2018,1/7/2018,444807,0,1816,3,EUR
1097009,2,1/1/2018,1/7/2018,444807,0,1426,1,EUR
1097013,1,1/1/2018,1/4/2018,1427132,0,789,1,USD
1098003,1,1/2/2018,1/5/2018,1853251,0,1597,5,USD
1098003,2,1/2/2018,1/5/2018,1853251,0,1486,1,USD
1098003,3,1/2/2018,1/5/2018,1853251,0,2076,1,USD
1098009,1,1/2/2018,1/8/2018,831717,0,1521,1,EUR
1098011,1,1/2/2018,1/4/2018,507581,0,184,3,EUR
1098015,1,1/2/2018,1/6/2018,1213454,0,1119,3,USD
1098015,2,1/2/2018,1/6/2018,1213454,0,2172,1,USD
1098015,3,1/2/2018,1/6/2018,1213454,0,474,2,USD
1098015,4,1/2/2018,1/6/2018,1213454,0,115,6,USD
1098015,6,1/2/2018,1/6/2018,1213454,0,420,3,USD
1098016,1,1/2/2018,1/5/2018,588654,0,446,2,EUR
1098016,2,1/2/2018,1/5/2018,588654,0,1545,2,EUR
1098016,3,1/2/2018,1/5/2018,588654,0,186,3,EUR
1098018,1,1/2/2018,1/5/2018,2086759,0,1611,1,USD
1098018,2,1/2/2018,1/5/2018,2086759,0,647,3,USD
1098018,3,1/2/2018,1/5/2018,2086759,0,1603,2,USD
1098018,4,1/2/2018,1/5/2018,2086759,0,1443,1,USD
1098020,1,1/2/2018,1/7/2018,1003748,0,115,2,GBP
1099005,1,1/3/2018,1/8/2018,846187,0,1508,1,EUR
1099008,1,1/3/2018,1/4/2018,812462,0,185,5,EUR
1099008,2,1/3/2018,1/4/2018,812462,0,2084,9,EUR
1099009,1,1/3/2018,1/10/2018,1938856,0,1241,1,USD
1099009,2,1/3/2018,1/10/2018,1938856,0,1022,7,USD
1099012,1,1/3/2018,1/7/2018,1792550,0,421,6,USD
1099012,2,1/3/2018,1/7/2018,1792550,0,98,1,USD
1099015,1,1/3/2018,1/11/2018,1152366,0,170,4,GBP
1099015,2,1/3/2018,1/11/2018,1152366,0,65,1,GBP
1099016,1,1/3/2018,1/4/2018,437165,0,1535,3,EUR
1099016,2,1/3/2018,1/4/2018,437165,0,995,5,EUR
1099016,3,1/3/2018,1/4/2018,437165,0,1014,7,EUR
1099017,1,1/3/2018,1/8/2018,193847,0,56,2,AUD
1099017,2,1/3/2018,1/8/2018,193847,0,158,3,AUD
1099018,1,1/3/2018,1/6/2018,1846024,0,2011,7,USD
1099018,2,1/3/2018,1/6/2018,1846024,0,2112,1,USD
1099023,1,1/3/2018,1/7/2018,350141,0,2144,3,CAD
1099024,1,1/3/2018,1/8/2018,1692115,0,1294,1,USD
1099024,2,1/3/2018,1/8/2018,1692115,0,316,1,USD
1099027,1,1/3/2018,1/6/2018,1161409,0,2008,1,GBP
1099029,1,1/3/2018,1/7/2018,347235,0,1644,3,CAD
1099029,2,1/3/2018,1/7/2018,347235,0,964,1,CAD
1100014,1,1/4/2018,1/7/2018,848517,0,512,2,EUR
1100024,1,1/4/2018,1/8/2018,554,0,166,3,AUD
1100029,1,1/4/2018,1/7/2018,723572,0,1419,2,EUR
1100029,2,1/4/2018,1/7/2018,723572,0,285,2,EUR
1100030,1,1/4/2018,1/8/2018,1436124,0,97,2,USD
1101009,1,1/5/2018,1/10/2018,791967,0,1653,3,EUR
1101009,2,1/5/2018,1/10/2018,791967,0,461,1,EUR
1101009,3,1/5/2018,1/10/2018,791967,0,1458,1,EUR
1101011,1,1/5/2018,1/8/2018,268913,0,1911,1,CAD
1101012,1,1/5/2018,1/11/2018,1883820,0,1636,2,USD
1101016,1,1/5/2018,1/14/2018,2077261,0,446,1,USD
1101016,2,1/5/2018,1/14/2018,2077261,0,440,1,USD
1101018,1,1/5/2018,1/9/2018,1449155,0,1603,6,USD
1101018,2,1/5/2018,1/9/2018,1449155,0,137,1,USD
1101018,3,1/5/2018,1/9/2018,1449155,0,593,2,USD
1101018,4,1/5/2018,1/9/2018,1449155,0,1421,2,USD
1101018,5,1/5/2018,1/9/2018,1449155,0,172,6,USD
1101019,1,1/5/2018,1/7/2018,1360960,0,458,6,USD
1101019,2,1/5/2018,1/7/2018,1360960,0,204,4,USD
1101019,3,1/5/2018,1/7/2018,1360960,0,1476,7,USD
1101020,1,1/5/2018,1/8/2018,1651927,0,444,1,USD
1101020,2,1/5/2018,1/8/2018,1651927,0,452,2,USD
1101020,3,1/5/2018,1/8/2018,1651927,0,417,1,USD
1102012,1,1/6/2018,1/11/2018,769211,0,2404,5,EUR
1102012,2,1/6/2018,1/11/2018,769211,0,869,1,EUR
1102019,1,1/6/2018,1/13/2018,761495,0,1142,7,EUR
1102023,1,1/6/2018,1/10/2018,1074065,0,1015,1,GBP
1102023,2,1/6/2018,1/10/2018,1074065,0,1616,1,GBP
1102026,1,1/6/2018,1/11/2018,1791069,0,119,5,USD
1102029,1,1/6/2018,1/10/2018,826863,0,2095,6,EUR
1102029,2,1/6/2018,1/10/2018,826863,0,408,6,EUR
1102029,3,1/6/2018,1/10/2018,826863,0,112,5,EUR
1102033,1,1/6/2018,1/11/2018,25771,0,1653,1,AUD
1104011,1,1/8/2018,1/11/2018,1842681,0,2028,1,USD
1105001,1,1/9/2018,1/11/2018,1853071,0,614,2,USD
1105002,1,1/9/2018,1/12/2018,404256,0,275,2,EUR
1105003,1,1/9/2018,1/16/2018,1285539,0,425,6,USD
1105006,1,1/9/2018,1/12/2018,673348,0,1433,8,EUR
1105006,2,1/9/2018,1/12/2018,673348,0,1678,4,EUR
1105010,1,1/9/2018,1/17/2018,281008,0,2029,8,CAD
1106003,1,1/10/2018,1/15/2018,1126411,0,1537,7,GBP
1106003,2,1/10/2018,1/15/2018,1126411,0,14,1,GBP
1106010,1,1/10/2018,1/13/2018,1702221,0,2502,1,USD
1106010,2,1/10/2018,1/13/2018,1702221,0,1319,6,USD
1106011,1,1/10/2018,1/15/2018,1146124,0,2415,5,GBP
1106011,2,1/10/2018,1/15/2018,1146124,0,748,4,GBP
1106011,3,1/10/2018,1/15/2018,1146124,0,1281,4,GBP
1106011,4,1/10/2018,1/15/2018,1146124,0,125,5,GBP
1107002,1,1/11/2018,1/15/2018,1276836,0,1579,2,USD
1107005,1,1/11/2018,1/12/2018,1437243,0,426,2,USD
1107013,1,1/11/2018,1/14/2018,1152446,0,1484,6,GBP
1107015,1,1/11/2018,1/17/2018,192139,0,17,1,AUD
1107015,3,1/11/2018,1/17/2018,192139,0,72,7,AUD
1107015,4,1/11/2018,1/17/2018,192139,0,765,1,AUD
1107015,5,1/11/2018,1/17/2018,192139,0,81,4,AUD
1108002,1,1/12/2018,1/20/2018,1517394,0,1712,9,USD
1109011,1,1/13/2018,1/18/2018,1891465,0,1289,1,USD
1109013,1,1/13/2018,1/22/2018,280277,0,450,3,CAD
1109018,1,1/13/2018,1/15/2018,1780221,0,1603,3,USD
1109018,2,1/13/2018,1/15/2018,1780221,0,1546,3,USD
1109018,3,1/13/2018,1/15/2018,1780221,0,102,7,USD
1110000,1,1/14/2018,1/19/2018,1941044,0,1722,1,USD
1110000,2,1/14/2018,1/19/2018,1941044,0,109,1,USD
1110000,3,1/14/2018,1/19/2018,1941044,0,1446,1,USD
1110000,4,1/14/2018,1/19/2018,1941044,0,92,3,USD
1111004,1,1/15/2018,1/20/2018,1772324,0,1293,1,USD
1111004,2,1/15/2018,1/20/2018,1772324,0,1772,1,USD
1111009,1,1/15/2018,1/17/2018,1664824,0,55,2,USD
1111009,2,1/15/2018,1/17/2018,1664824,0,1575,1,USD
1111009,3,1/15/2018,1/17/2018,1664824,0,1264,7,USD
1111009,4,1/15/2018,1/17/2018,1664824,0,1734,1,USD
1113000,1,1/17/2018,1/21/2018,655976,0,2060,1,EUR
1113007,1,1/17/2018,1/18/2018,948305,0,114,2,GBP
1113007,3,1/17/2018,1/18/2018,948305,0,1599,3,GBP
1113007,4,1/17/2018,1/18/2018,948305,0,1699,1,GBP
1113014,1,1/17/2018,1/22/2018,1716565,0,1589,7,USD
1113014,2,1/17/2018,1/22/2018,1716565,0,166,1,USD
1113014,3,1/17/2018,1/22/2018,1716565,0,1247,7,USD
1114010,1,1/18/2018,1/22/2018,734688,0,1440,7,EUR
1114010,2,1/18/2018,1/22/2018,734688,0,1741,2,EUR
1114010,3,1/18/2018,1/22/2018,734688,0,1770,5,EUR
1114015,1,1/18/2018,1/22/2018,363872,0,2515,1,CAD
1115003,1,1/19/2018,1/23/2018,717682,0,2490,1,EUR
1115011,1,1/19/2018,1/26/2018,511426,0,1674,1,EUR
1115011,2,1/19/2018,1/26/2018,511426,0,112,3,EUR
1115011,3,1/19/2018,1/26/2018,511426,0,2012,1,EUR
1115011,4,1/19/2018,1/26/2018,511426,0,2517,2,EUR
1115011,5,1/19/2018,1/26/2018,511426,0,1681,5,EUR
1115011,6,1/19/2018,1/26/2018,511426,0,426,3,EUR
1116002,1,1/20/2018,1/22/2018,1918788,0,1427,4,USD
1116002,2,1/20/2018,1/22/2018,1918788,0,1635,4,USD
1116002,3,1/20/2018,1/22/2018,1918788,0,2106,1,USD
1116014,1,1/20/2018,1/23/2018,999254,0,1575,2,GBP
1116014,2,1/20/2018,1/23/2018,999254,0,103,1,GBP
1116016,1,1/20/2018,1/27/2018,1141753,0,433,3,GBP
1116016,2,1/20/2018,1/27/2018,1141753,0,1750,1,GBP
1116016,3,1/20/2018,1/27/2018,1141753,0,91,4,GBP
1116016,4,1/20/2018,1/27/2018,1141753,0,398,1,GBP
1116016,5,1/20/2018,1/27/2018,1141753,0,200,9,GBP
1116016,6,1/20/2018,1/27/2018,1141753,0,1624,6,GBP
1116016,7,1/20/2018,1/27/2018,1141753,0,1676,1,GBP
1116019,1,1/20/2018,1/30/2018,1162807,0,1646,2,GBP
1117000,1,1/21/2018,1/27/2018,1970732,0,1694,4,USD
1117000,2,1/21/2018,1/27/2018,1970732,0,1656,1,USD
1117000,3,1/21/2018,1/27/2018,1970732,0,1668,1,USD
1117000,4,1/21/2018,1/27/2018,1970732,0,695,2,USD
1117000,5,1/21/2018,1/27/2018,1970732,0,91,1,USD
1117000,6,1/21/2018,1/27/2018,1970732,0,108,4,USD
1118001,1,1/22/2018,1/29/2018,1164098,0,1584,1,GBP
1118001,2,1/22/2018,1/29/2018,1164098,0,982,3,GBP
1118001,3,1/22/2018,1/29/2018,1164098,0,106,4,GBP
1118001,4,1/22/2018,1/29/2018,1164098,0,373,2,GBP
1118003,1,1/22/2018,1/27/2018,1239387,0,2088,2,USD
1118009,1,1/22/2018,1/25/2018,988477,0,94,1,GBP
1118009,2,1/22/2018,1/25/2018,988477,0,1659,4,GBP
1119005,1,1/23/2018,1/27/2018,1036010,0,70,2,GBP
1119005,2,1/23/2018,1/27/2018,1036010,0,453,1,GBP
1119007,1,1/23/2018,1/26/2018,1532248,0,4,1,USD
1119007,2,1/23/2018,1/26/2018,1532248,0,1630,4,USD
1120004,1,1/24/2018,1/27/2018,1987493,0,1656,3,USD
1120004,2,1/24/2018,1/27/2018,1987493,0,1478,5,USD
1120004,3,1/24/2018,1/27/2018,1987493,0,1047,1,USD
1120005,1,1/24/2018,1/29/2018,1744333,0,2503,1,USD
1120005,2,1/24/2018,1/29/2018,1744333,0,1627,1,USD
1120005,3,1/24/2018,1/29/2018,1744333,0,173,3,USD
1120014,1,1/24/2018,1/29/2018,210538,0,1856,3,CAD
1120014,2,1/24/2018,1/29/2018,210538,0,1781,2,CAD
1120014,3,1/24/2018,1/29/2018,210538,0,1421,1,CAD
1120014,4,1/24/2018,1/29/2018,210538,0,21,2,CAD
1120014,5,1/24/2018,1/29/2018,210538,0,1040,1,CAD
1120014,6,1/24/2018,1/29/2018,210538,0,1646,1,CAD
1120014,7,1/24/2018,1/29/2018,210538,0,93,5,CAD
1121002,1,1/25/2018,1/28/2018,1394327,0,102,2,USD
1121004,1,1/25/2018,1/29/2018,1205065,0,1645,6,USD
1121006,1,1/25/2018,1/27/2018,1156462,0,388,1,GBP
1121006,2,1/25/2018,1/27/2018,1156462,0,363,3,GBP
1121006,3,1/25/2018,1/27/2018,1156462,0,1656,5,GBP
1121007,1,1/25/2018,1/29/2018,286879,0,88,3,CAD
1121007,2,1/25/2018,1/29/2018,286879,0,2044,1,CAD
1121007,3,1/25/2018,1/29/2018,286879,0,30,1,CAD
1121007,5,1/25/2018,1/29/2018,286879,0,1924,6,CAD
